geneName,module,gene_biotype,hgnc_symbol,module.char,mod.color
ENSG00000147416,4,protein_coding,ATP6V1B2,04,yellow
ENSG00000147457,7,protein_coding,CHMP7,07,black
ENSG00000147548,1,protein_coding,WHSC1L1,01,turquoise
ENSG00000147571,9,protein_coding,CRH,09,magenta
ENSG00000147576,1,protein_coding,ADHFE1,01,turquoise
ENSG00000147677,10,protein_coding,EIF3H,10,purple
ENSG00000147852,0,protein_coding,VLDLR,00,grey
ENSG00000147889,0,protein_coding,CDKN2A,00,grey
ENSG00000148180,8,protein_coding,GSN,08,pink
ENSG00000148248,7,protein_coding,SURF4,07,black
ENSG00000148303,10,protein_coding,RPL7A,10,purple
ENSG00000148337,6,protein_coding,CIZ1,06,red
ENSG00000148396,7,protein_coding,SEC16A,07,black
ENSG00000148444,5,protein_coding,COMMD3,05,green
ENSG00000148481,5,protein_coding,FAM188A,05,green
ENSG00000148690,5,protein_coding,FRA10AC1,05,green
ENSG00000148700,0,protein_coding,ADD3,00,grey
ENSG00000148734,0,protein_coding,NPFFR1,00,grey
ENSG00000148773,6,protein_coding,MKI67,06,red
ENSG00000148795,0,protein_coding,CYP17A1,00,grey
ENSG00000148798,5,protein_coding,INA,05,green
ENSG00000149212,0,protein_coding,SESN3,00,grey
ENSG00000149257,6,protein_coding,SERPINH1,06,red
ENSG00000149260,7,protein_coding,CAPN5,07,black
ENSG00000149357,4,protein_coding,LAMTOR1,04,yellow
ENSG00000149418,7,protein_coding,ST14,07,black
ENSG00000149428,6,protein_coding,HYOU1,06,red
ENSG00000149599,1,protein_coding,DUSP15,01,turquoise
ENSG00000149657,1,protein_coding,LSM14B,01,turquoise
ENSG00000149735,0,protein_coding,GPHA2,00,grey
ENSG00000149761,7,protein_coding,NUDT22,07,black
ENSG00000149929,3,protein_coding,HIRIP3,03,brown
ENSG00000150093,2,protein_coding,ITGB1,02,blue
ENSG00000150477,0,protein_coding,KIAA1328,00,grey
ENSG00000150510,3,protein_coding,FAM124A,03,brown
ENSG00000150667,0,protein_coding,FSIP1,00,grey
ENSG00000150672,0,protein_coding,DLG2,00,grey
ENSG00000150753,10,protein_coding,CCT5,10,purple
ENSG00000150938,0,protein_coding,CRIM1,00,grey
ENSG00000150961,8,protein_coding,SEC24D,08,pink
ENSG00000151150,3,protein_coding,ANK3,03,brown
ENSG00000151176,6,protein_coding,PLBD2,06,red
ENSG00000151224,1,protein_coding,MAT1A,01,turquoise
ENSG00000151322,1,protein_coding,NPAS3,01,turquoise
ENSG00000151338,5,protein_coding,MIPOL1,05,green
ENSG00000151474,3,protein_coding,FRMD4A,03,brown
ENSG00000151655,0,protein_coding,ITIH2,00,grey
ENSG00000151715,0,protein_coding,TMEM45B,00,grey
ENSG00000151725,2,protein_coding,CENPU,02,blue
ENSG00000151914,3,protein_coding,DST,03,brown
ENSG00000152154,3,protein_coding,TMEM178A,03,brown
ENSG00000152242,5,protein_coding,C18orf25,05,green
ENSG00000152253,9,protein_coding,SPC25,09,magenta
ENSG00000152270,4,protein_coding,PDE3B,04,yellow
ENSG00000152380,3,protein_coding,FAM151B,03,brown
ENSG00000152404,1,protein_coding,CWF19L2,01,turquoise
ENSG00000152409,1,protein_coding,JMY,01,turquoise
ENSG00000152463,1,protein_coding,OLAH,01,turquoise
ENSG00000152582,5,protein_coding,SPEF2,05,green
ENSG00000152669,9,protein_coding,CCNO,09,magenta
ENSG00000152779,3,protein_coding,SLC16A12,03,brown
ENSG00000152804,4,protein_coding,HHEX,04,yellow
ENSG00000152818,3,protein_coding,UTRN,03,brown
ENSG00000153162,8,protein_coding,BMP6,08,pink
ENSG00000153237,1,protein_coding,CCDC148,01,turquoise
